,topic,content,summary,full_content
70,,"Ông NGUYỄN XUÂN HỌC
 Thành viên Ban điều hành Năm sinh: 1980
 Ngày bổ nhiệm: 14/03/2022

Trình độ chuyên môn:
 • Cử nhân Toán tin ứng dụng – Đại học Bách Khoa Hà Nội
 • Thạc sỹ Quản trị kinh doanh – Đại học Bách Khoa Hà Nội
Kinh nghiệm:
Hơn 20 năm gắn bó và làm việc tại MB. Ông từng giữ nhiều vị trí quan trọng tại MB như Trưởng phòng Phát triển CBS, Trưởng phòng Quản trị Công nghệ thông tin (mô hình 2012 – 2017), Phó Giám đốc Trung tâm Vận hành và Hỗ trợ (mô hình 2012 – 2017), Phó Giám đốc Khối CNTT, Giám đốc Khối CNTT kiêm Giám đốc CNTT tập đoàn và nhiều năm hoàn thành xuất sắc các nhiệm vụ được giao. Từ tháng 03/2022, Ông Học được bổ nhiệm Thành viên BĐH kiêm Giám đốc CNTT Tập đoàn. Ông Học hiện đang phụ trách Văn phòng chuyển đổi, Khối Dữ liệu và Khối Vận hành.","Ông Nguyễn Xuân Học, sinh năm 1980, có hơn 20 năm kinh nghiệm tại MB, hiện là Thành viên Ban điều hành kiêm Giám đốc CNTT Tập đoàn từ tháng 03/2022.","
Ông NGUYỄN XUÂN HỌC
 Thành viên Ban điều hành Năm sinh: 1980
 Ngày bổ nhiệm: 14/03/2022

Trình độ chuyên môn:
 • Cử nhân Toán tin ứng dụng – Đại học Bách Khoa Hà Nội
 • Thạc sỹ Quản trị kinh doanh – Đại học Bách Khoa Hà Nội
Kinh nghiệm:
Hơn 20 năm gắn bó và làm việc tại MB. Ông từng giữ nhiều vị trí quan trọng tại MB như Trưởng phòng Phát triển CBS, Trưởng phòng Quản trị Công nghệ thông tin (mô hình 2012 – 2017), Phó Giám đốc Trung tâm Vận hành và Hỗ trợ (mô hình 2012 – 2017), Phó Giám đốc Khối CNTT, Giám đốc Khối CNTT kiêm Giám đốc CNTT tập đoàn và nhiều năm hoàn thành xuất sắc các nhiệm vụ được giao. Từ tháng 03/2022, Ông Học được bổ nhiệm Thành viên BĐH kiêm Giám đốc CNTT Tập đoàn. Ông Học hiện đang phụ trách Văn phòng chuyển đổi, Khối Dữ liệu và Khối Vận hành."
71,,"Ông LÊ XUÂN VŨ
Thành viên Ban điều hành Năm sinh: 1971
Ngày bổ nhiệm: 03/06/2017
Trình độ chuyên môn:
• Kỹ sư Công nghệ Tự động hóa – Đại học Bách Khoa
• Thạc sĩ Quản trị Kinh doanh – Đại học Northcentral (Hoa Kỳ)
Kinh nghiệm:
Hơn 27 năm kinh nghiệm trong ngành Tài chính – Ngân hàng, đặc biệt là lĩnh vực hiện đại hóa ngân hàng và áp dụng các chuẩn mực quốc tế về công tác quản trị các hoạt động tài chính, ngân hàng. Năm 2017, Ông chính thức gia nhập MB với vị trí là thành viên BĐH. Hiện Ông Lê Xuân Vũ là Thành viên Ban triển khai Đề án S600, Trưởng Ban trù bị Đề án S600","Ông Lê Xuân Vũ, sinh năm 1971, là thành viên Ban điều hành MB từ 2017, có hơn 27 năm kinh nghiệm trong ngành tài chính-ngân hàng, chuyên về hiện đại hóa và quản trị tài chính.","
Ông LÊ XUÂN VŨ
Thành viên Ban điều hành Năm sinh: 1971
Ngày bổ nhiệm: 03/06/2017
Trình độ chuyên môn:
• Kỹ sư Công nghệ Tự động hóa – Đại học Bách Khoa
• Thạc sĩ Quản trị Kinh doanh – Đại học Northcentral (Hoa Kỳ)
Kinh nghiệm:
Hơn 27 năm kinh nghiệm trong ngành Tài chính – Ngân hàng, đặc biệt là lĩnh vực hiện đại hóa ngân hàng và áp dụng các chuẩn mực quốc tế về công tác quản trị các hoạt động tài chính, ngân hàng. Năm 2017, Ông chính thức gia nhập MB với vị trí là thành viên BĐH. Hiện Ông Lê Xuân Vũ là Thành viên Ban triển khai Đề án S600, Trưởng Ban trù bị Đề án S600"
72,,"Bà NGUYỄN THỊ THANH NGA
 Giám đốc Tài chính
 Năm sinh: 1981
 Ngày bổ nhiệm: 10/04/2019

Trình độ chuyên môn:
 • Cử nhân Tài chính Ngân hàng – Đại học Kinh tế Quốc dân
 • Thạc sĩ Quản lý kinh tế – Đại học Kinh tế Quốc dân
Kinh nghiệm:
Nhiều năm kinh nghiệm trong hoạt động Ngân hàng và từng đảm nhiệm nhiều vị trí chủ chốt và có nhiều đóng góp với MB như Phó Giám đốc Khối QTRR, Phó Giám đốc Khối Thẩm định và phê duyệt tín dụng, Giám đốc Khối Đầu tư. Tháng 04/2019 Bà Nga được bổ nhiệm Giám đốc Tài chính phụ trách Khối Tài chính Kế toán, thực hiện nhiệm vụ Giám đốc Tài chính Tập đoàn.","Bà Nguyễn Thị Thanh Nga, sinh năm 1981, là Giám đốc Tài chính MB từ 10/04/2019, có nhiều năm kinh nghiệm và từng giữ nhiều vị trí chủ chốt trong ngân hàng.","
Bà NGUYỄN THỊ THANH NGA
 Giám đốc Tài chính
 Năm sinh: 1981
 Ngày bổ nhiệm: 10/04/2019

Trình độ chuyên môn:
 • Cử nhân Tài chính Ngân hàng – Đại học Kinh tế Quốc dân
 • Thạc sĩ Quản lý kinh tế – Đại học Kinh tế Quốc dân
Kinh nghiệm:
Nhiều năm kinh nghiệm trong hoạt động Ngân hàng và từng đảm nhiệm nhiều vị trí chủ chốt và có nhiều đóng góp với MB như Phó Giám đốc Khối QTRR, Phó Giám đốc Khối Thẩm định và phê duyệt tín dụng, Giám đốc Khối Đầu tư. Tháng 04/2019 Bà Nga được bổ nhiệm Giám đốc Tài chính phụ trách Khối Tài chính Kế toán, thực hiện nhiệm vụ Giám đốc Tài chính Tập đoàn."
73,,"Cơ cấu quản trị tập đoàn
1. Đại Hội Đồng Cổ Đông

2. Hội Đồng Quản Trị

Ban Kiểm Soát
Văn Phòng HĐQT
Khối Đầu Tư
3. Ủy Ban Quản Trị Cấp Cao

Ủy Ban Nhân Sự
Ủy Ban Quản Lý Rủi Ro
Ủy Ban Công Nghệ & Chuyển Đổi Số
4. Tổng Giám Đốc

Hội Đồng ALCO
Hội Đồng Rủi Ro
Hội Đồng Quản Trị Vốn
5. Công Ty Thành Viên

6. Khối Dự Án

Khối Khách Hàng Lớn
Khối Khách Hàng Vừa Và Nhỏ
Khối Tài Chính Kế Toán
Khối Nguồn Vốn Và Kinh Doanh Nguồn Vốn
Khối Ngân Hàng Số
7. Khối Hành Chính

Khối Tổ Chức Nhân Sự
Văn Phòng CEO
8. Ban Kế Hoạch Và Marketing

Khối Vận Hành
Khối Pháp Chế Và Tuân Thủ
Khối Quản Lý Rủi Ro
Khối Thẩm Định
Khối Mạng Lưới Và Quản Lý Chất Lượng
Trung Tâm Phê Duyệt Tín Dụng
9. Chi Nhánh/Phòng Giao Dịch/ Văn Phòng Đại Diện Ở Nước Ngoài","Ngân hàng MB có cơ cấu quản trị gồm Đại Hội Đồng Cổ Đông, Hội Đồng Quản Trị, Ban Kiểm Soát, Tổng Giám Đốc, các Ủy Ban, Công Ty Thành Viên, Khối Dự Án, Khối Hành Chính, Ban Kế Hoạch và Marketing, và các chi nhánh/phòng giao dịch.","
Cơ cấu quản trị tập đoàn
1. Đại Hội Đồng Cổ Đông

2. Hội Đồng Quản Trị

Ban Kiểm Soát
Văn Phòng HĐQT
Khối Đầu Tư
3. Ủy Ban Quản Trị Cấp Cao

Ủy Ban Nhân Sự
Ủy Ban Quản Lý Rủi Ro
Ủy Ban Công Nghệ & Chuyển Đổi Số
4. Tổng Giám Đốc

Hội Đồng ALCO
Hội Đồng Rủi Ro
Hội Đồng Quản Trị Vốn
5. Công Ty Thành Viên

6. Khối Dự Án

Khối Khách Hàng Lớn
Khối Khách Hàng Vừa Và Nhỏ
Khối Tài Chính Kế Toán
Khối Nguồn Vốn Và Kinh Doanh Nguồn Vốn
Khối Ngân Hàng Số
7. Khối Hành Chính

Khối Tổ Chức Nhân Sự
Văn Phòng CEO
8. Ban Kế Hoạch Và Marketing

Khối Vận Hành
Khối Pháp Chế Và Tuân Thủ
Khối Quản Lý Rủi Ro
Khối Thẩm Định
Khối Mạng Lưới Và Quản Lý Chất Lượng
Trung Tâm Phê Duyệt Tín Dụng
9. Chi Nhánh/Phòng Giao Dịch/ Văn Phòng Đại Diện Ở Nước Ngoài"
74,Mô Hình Hoạt Động Kinh Doanh và Các Yếu Tố Kiến Tạo Giá Trị của MB,"## Nguồn Lực Chính và Các Mối Tương Quan

1. **Tài chính ổn định**: Thúc đẩy tăng trưởng bền vững
2. **Sáng kiến số hóa**: Hiệu quả và sáng tạo trong dịch vụ khách hàng, mang lại trải nghiệm xuất sắc trên các nền tảng số
3. **Nhân lực chất lượng cao**: Chuyên môn cao, trình độ và kỹ năng ứng dụng chuyển đổi số trong toàn ngân hàng
4. **Quan hệ đối tác**: Gắn kết với các bên liên quan, mở rộng và tạo mối quan hệ đáng tin cậy
5. **Quản lý ESG**: Tuân thủ các quy định về bảo vệ môi trường và ứng phó với biến đổi khí hậu","MB tập trung vào tài chính ổn định, sáng kiến số hóa, nhân lực chất lượng cao, quan hệ đối tác và quản lý ESG để thúc đẩy tăng trưởng bền vững và trải nghiệm khách hàng xuất sắc.","Mô Hình Hoạt Động Kinh Doanh và Các Yếu Tố Kiến Tạo Giá Trị của MB
## Nguồn Lực Chính và Các Mối Tương Quan

1. **Tài chính ổn định**: Thúc đẩy tăng trưởng bền vững
2. **Sáng kiến số hóa**: Hiệu quả và sáng tạo trong dịch vụ khách hàng, mang lại trải nghiệm xuất sắc trên các nền tảng số
3. **Nhân lực chất lượng cao**: Chuyên môn cao, trình độ và kỹ năng ứng dụng chuyển đổi số trong toàn ngân hàng
4. **Quan hệ đối tác**: Gắn kết với các bên liên quan, mở rộng và tạo mối quan hệ đáng tin cậy
5. **Quản lý ESG**: Tuân thủ các quy định về bảo vệ môi trường và ứng phó với biến đổi khí hậu"
75,Mô Hình Hoạt Động Kinh Doanh và Các Yếu Tố Kiến Tạo Giá Trị của MB,"## Sản Phẩm Chính Qua Chuyển Đổi Số

- **APP MBBank**: Nền tảng dành cho khách hàng cá nhân
- **BIZ MBBank**: Nền tảng dành cho khách hàng doanh nghiệp
- **BaaS (Banking as a Service)**: Cung cấp sản phẩm, dịch vụ MB trên các nền tảng của đối tác","MB cung cấp các sản phẩm số chính gồm APP MBBank cho cá nhân, BIZ MBBank cho doanh nghiệp và BaaS trên nền tảng đối tác.","Mô Hình Hoạt Động Kinh Doanh và Các Yếu Tố Kiến Tạo Giá Trị của MB
## Sản Phẩm Chính Qua Chuyển Đổi Số

- **APP MBBank**: Nền tảng dành cho khách hàng cá nhân
- **BIZ MBBank**: Nền tảng dành cho khách hàng doanh nghiệp
- **BaaS (Banking as a Service)**: Cung cấp sản phẩm, dịch vụ MB trên các nền tảng của đối tác"
76,Mô Hình Hoạt Động Kinh Doanh và Các Yếu Tố Kiến Tạo Giá Trị của MB,"## Giá Trị Tạo Ra

### Tài chính
- Tổng tài sản: 944.954 tỷ đồng
- Lợi nhuận sau thuế: 26.306 tỷ đồng

### Khách hàng và Số hóa
- Hệ sinh thái số:
  - 6,2 triệu tài khoản APP MBBank
  - 780.000 tài khoản BIZ MBBank
  - Liên kết với hơn 173 đối tác BaaS
- Phục vụ hơn 26,5 triệu khách hàng, thuộc top ngân hàng có lượng khách hàng lớn nhất Việt Nam
- 96,7% giao dịch thực hiện hoàn toàn trên kênh số
- 90% hoạt động nội bộ được số hóa

### Nhân sự
- Chương trình đào tạo chuyên sâu: Future CEO, Future Banker, eMBB Club, Finding Captain, Future Succession

### Đóng góp xã hội
- Đóng góp trên 77 nghìn tỷ đồng vào Ngân sách Nhà nước
- Tổ chức các chương trình gắn kết cộng đồng
- App Tình nguyện MB: tăng trưởng hơn 45%
- Chiến dịch HiGreen đóng góp 9-11 tỷ đồng","Ngân hàng MB có tổng tài sản 944.954 tỷ đồng, lợi nhuận sau thuế 26.306 tỷ đồng, phục vụ 26,5 triệu khách hàng, 96,7% giao dịch số hóa, đóng góp 77 nghìn tỷ đồng vào ngân sách và tổ chức nhiều chương trình xã hội.","Mô Hình Hoạt Động Kinh Doanh và Các Yếu Tố Kiến Tạo Giá Trị của MB
## Giá Trị Tạo Ra

### Tài chính
- Tổng tài sản: 944.954 tỷ đồng
- Lợi nhuận sau thuế: 26.306 tỷ đồng

### Khách hàng và Số hóa
- Hệ sinh thái số:
  - 6,2 triệu tài khoản APP MBBank
  - 780.000 tài khoản BIZ MBBank
  - Liên kết với hơn 173 đối tác BaaS
- Phục vụ hơn 26,5 triệu khách hàng, thuộc top ngân hàng có lượng khách hàng lớn nhất Việt Nam
- 96,7% giao dịch thực hiện hoàn toàn trên kênh số
- 90% hoạt động nội bộ được số hóa

### Nhân sự
- Chương trình đào tạo chuyên sâu: Future CEO, Future Banker, eMBB Club, Finding Captain, Future Succession

### Đóng góp xã hội
- Đóng góp trên 77 nghìn tỷ đồng vào Ngân sách Nhà nước
- Tổ chức các chương trình gắn kết cộng đồng
- App Tình nguyện MB: tăng trưởng hơn 45%
- Chiến dịch HiGreen đóng góp 9-11 tỷ đồng"
77,Định Hướng Phát Triển của Ngân Hàng trong Năm 2024 và Các Chủ Đề Trọng Yếu,"1. Bối cảnh thị trường năm 2024:

Năm 2024 được dự báo sẽ mang đến nhiều cơ hội phát triển đáng kể cho thị trường tài chính, nhưng cũng đi kèm với không ít thách thức. Trong bối cảnh kinh tế toàn cầu có nhiều biến động về tăng trưởng GDP và lạm phát, Việt Nam dự kiến sẽ tiếp tục đẩy mạnh phát triển kinh tế vĩ mô. Mục tiêu tăng trưởng GDP của Việt Nam được đặt ra ở mức 6-6,5%, trong khi lạm phát dự kiến được kiểm soát ở mức 4-4,5%. Tuy nhiên, việc duy trì ổn định kinh tế vĩ mô, đảm bảo tăng trưởng và kiểm soát lạm phát vẫn là những thách thức lớn cần được quan tâm.","Năm 2024, thị trường tài chính dự báo có nhiều cơ hội và thách thức, với mục tiêu tăng trưởng GDP của Việt Nam là 6-6,5% và lạm phát kiểm soát ở mức 4-4,5%.","Định Hướng Phát Triển của Ngân Hàng trong Năm 2024 và Các Chủ Đề Trọng Yếu
1. Bối cảnh thị trường năm 2024:

Năm 2024 được dự báo sẽ mang đến nhiều cơ hội phát triển đáng kể cho thị trường tài chính, nhưng cũng đi kèm với không ít thách thức. Trong bối cảnh kinh tế toàn cầu có nhiều biến động về tăng trưởng GDP và lạm phát, Việt Nam dự kiến sẽ tiếp tục đẩy mạnh phát triển kinh tế vĩ mô. Mục tiêu tăng trưởng GDP của Việt Nam được đặt ra ở mức 6-6,5%, trong khi lạm phát dự kiến được kiểm soát ở mức 4-4,5%. Tuy nhiên, việc duy trì ổn định kinh tế vĩ mô, đảm bảo tăng trưởng và kiểm soát lạm phát vẫn là những thách thức lớn cần được quan tâm."
78,Định Hướng Phát Triển của Ngân Hàng trong Năm 2024 và Các Chủ Đề Trọng Yếu,"2. Dự đoán về ngành ngân hàng:

Trong năm 2024, các ngân hàng dự kiến sẽ tiếp tục đẩy mạnh quá trình chuyển đổi số và ứng dụng trí tuệ nhân tạo (AI) vào hoạt động kinh doanh. Mục tiêu chính là nhằm tối ưu hóa hiệu quả hoạt động và giảm thiểu rủi ro. Năm 2024 được kỳ vọng sẽ là một thời kỳ tăng trưởng đầy triển vọng cho ngành ngân hàng, tuy nhiên cũng sẽ đối mặt với nhiều thách thức về chính sách và cạnh tranh gay gắt trên thị trường. Thị trường tài chính dự kiến sẽ chứng kiến sự cạnh tranh mạnh mẽ, đồng thời Ngân hàng Nhà nước sẽ tiếp tục ban hành các chính sách nhằm ổn định kinh tế và đảm bảo tăng trưởng bền vững.","Ngân hàng MB trong năm 2024 sẽ đẩy mạnh chuyển đổi số và ứng dụng AI, nhằm tối ưu hóa hiệu quả và giảm rủi ro, trong bối cảnh cạnh tranh gay gắt và chính sách ổn định từ Ngân hàng Nhà nước.","Định Hướng Phát Triển của Ngân Hàng trong Năm 2024 và Các Chủ Đề Trọng Yếu
2. Dự đoán về ngành ngân hàng:

Trong năm 2024, các ngân hàng dự kiến sẽ tiếp tục đẩy mạnh quá trình chuyển đổi số và ứng dụng trí tuệ nhân tạo (AI) vào hoạt động kinh doanh. Mục tiêu chính là nhằm tối ưu hóa hiệu quả hoạt động và giảm thiểu rủi ro. Năm 2024 được kỳ vọng sẽ là một thời kỳ tăng trưởng đầy triển vọng cho ngành ngân hàng, tuy nhiên cũng sẽ đối mặt với nhiều thách thức về chính sách và cạnh tranh gay gắt trên thị trường. Thị trường tài chính dự kiến sẽ chứng kiến sự cạnh tranh mạnh mẽ, đồng thời Ngân hàng Nhà nước sẽ tiếp tục ban hành các chính sách nhằm ổn định kinh tế và đảm bảo tăng trưởng bền vững."
79,Định Hướng Phát Triển của Ngân Hàng trong Năm 2024 và Các Chủ Đề Trọng Yếu,"3. Mục tiêu phát triển của MB năm 2024:

Với 30 năm phát triển, MB đặt mục tiêu trở thành Ngân hàng Số hàng đầu Việt Nam, hướng đến tầm nhìn chiến lược ""Top 3 thị trường về hiệu quả, hướng đến Top đầu Châu Á"". Ngân hàng sẽ tập trung vào các định hướng sau:
- Lấy công nghệ làm nền tảng, thúc đẩy đổi mới sáng tạo
- Chú trọng xây dựng văn hóa doanh nghiệp số
- Không ngừng cải tiến nhằm nâng cao trải nghiệm khách hàng và hiệu quả hoạt động
- Tăng cường đầu tư vào các dự án nâng cao hiệu quả, đặc biệt là phát triển mạnh các nền tảng số như APP MBBank, BIZ MBBank và BaaS","MB đặt mục tiêu trở thành Ngân hàng Số hàng đầu Việt Nam vào năm 2024, tập trung vào công nghệ, văn hóa doanh nghiệp số, cải tiến trải nghiệm khách hàng và đầu tư vào các nền tảng số như APP MBBank, BIZ MBBank và BaaS.","Định Hướng Phát Triển của Ngân Hàng trong Năm 2024 và Các Chủ Đề Trọng Yếu
3. Mục tiêu phát triển của MB năm 2024:

Với 30 năm phát triển, MB đặt mục tiêu trở thành Ngân hàng Số hàng đầu Việt Nam, hướng đến tầm nhìn chiến lược ""Top 3 thị trường về hiệu quả, hướng đến Top đầu Châu Á"". Ngân hàng sẽ tập trung vào các định hướng sau:
- Lấy công nghệ làm nền tảng, thúc đẩy đổi mới sáng tạo
- Chú trọng xây dựng văn hóa doanh nghiệp số
- Không ngừng cải tiến nhằm nâng cao trải nghiệm khách hàng và hiệu quả hoạt động
- Tăng cường đầu tư vào các dự án nâng cao hiệu quả, đặc biệt là phát triển mạnh các nền tảng số như APP MBBank, BIZ MBBank và BaaS"
